X,Y,RECORD,LOCATION___GEOID,TOTAL_COLLISIONS,CYCLIST_COLLISIONS,PEDESTRIAN_COLLISIONS,XCOORD,YCOORD,LONGITUDE,LATITUDE,ObjectId
-75.69438484,45.43460882,2436,BOLTON ST btwn DALHOUSIE ST & CUMBERLAND ST (__3ZA7D9),1,0,0,367831.8337,5033057.471,-75.69438484,45.43460882,2851
-75.71710547,45.41941778,2437,BOOTH ST btwn 148 N OF MIDDLE ST/E.B. EDDY S & MIDDLE ST (__3ZBPMPC),1,0,0,366070.5917,5031351.749,-75.71710547,45.41941778,2852
-75.71218976,45.412161,2438,BOOTH ST btwn ALBERT ST & PRIMROSE AVE (__3ZA33N),1,0,0,366463.2011,5030549.07,-75.71218976,45.412161,2853
-75.70966665,45.40802668,2439,BOOTH ST btwn ANDERSON ST & POPLAR ST (__3ZA32T),1,0,0,366665.2025,5030091.565,-75.70966665,45.40802668,2854
-75.70997891,45.40853726,2440,BOOTH ST btwn ECCLES ST & ANDERSON ST (__3ZA32X),1,0,0,366640.2019,5030148.066,-75.70997891,45.40853726,2855
-75.70816271,45.40548763,2441,BOOTH ST btwn GLADSTONE AVE & LOUISA ST (__3ZA31V),1,0,0,366785.703,5029810.563,-75.70816271,45.40548763,2856
-75.71567557,45.41799164,2442,BOOTH ST btwn MIDDLE ST & VIMY PLACE PRIV (__5VHJ3U),1,0,0,366184.0431,5031194.355,-75.71567557,45.41799164,2857
-75.7048979,45.40008824,2443,BOOTH ST btwn NORMAN ST & CARLING AVE (__3ZA4PF),1,0,0,367047.2049,5029213.058,-75.7048979,45.40008824,2858
-75.71447429,45.41597112,2444,BOOTH ST btwn OTTAWA RIVER PKWY & FLEET ST (__5VHJ61),1,0,0,366280.2521,5030970.735,-75.71447429,45.41597112,2859
-75.70929234,45.40738518,2445,BOOTH ST btwn POPLAR ST & WILLOW ST (__3ZA32L),1,0,0,366695.203,5030020.565,-75.70929234,45.40738518,2860
-75.70702188,45.40364723,2446,BOOTH ST btwn RAYMOND ST & ORANGEVILLE ST (__3ZA3ZF),1,0,0,366877.0241,5029606.921,-75.70702188,45.40364723,2861
-75.71037859,45.40919243,2447,BOOTH ST btwn SOMERSET ST W & ECCLES ST (__3ZBODL),2,0,0,366608.2019,5030220.567,-75.71037859,45.40919243,2862
-75.71076594,45.40981602,2448,BOOTH ST btwn SPRUCE ST & SOMERSET ST W (__3ZA327),1,0,0,366577.2019,5030289.568,-75.71076594,45.40981602,2863
-75.71314052,45.41361634,2449,BOOTH ST btwn TRANSIT & WELLINGTON ST (__3ZA33T),1,0,0,366387.2011,5030710.072,-75.71314052,45.41361634,2864
-75.71486431,45.4166491,2450,BOOTH ST btwn VIMY PLACE PRIV & OTTAWA RIVER PKWY (__5VHJ2X),1,0,0,366248.9916,5031045.78,-75.71486431,45.4166491,2865
-75.70886157,45.4066713,2451,BOOTH ST btwn WILLOW ST & BALSAM ST (__3ZA31A),2,0,0,366729.703,5029941.564,-75.70886157,45.4066713,2866
-75.63367567,45.43758086,2452,BOREALIS CRES btwn MERGANSER ST & GANNET ST (__4H4B68),1,0,0,372578.1938,5033437.13,-75.63367567,45.43758086,2867
-75.63527603,45.44059367,2453,BOREALIS CRES btwn SOLACE CRT & DEN HAAG DR (__4H4CKY),1,0,0,372449.3869,5033770.593,-75.63527603,45.44059367,2868
-75.76429971,45.25141689,2454,BORRISOKANE RD btwn CAMBRIAN RD & STRANDHERD DR (__3ZA1CC),2,0,0,362547.6058,5012647.428,-75.76429971,45.25141689,2869
-75.6411719,45.44179446,2455,BORTHWICK AVE btwn MONTREAL RD & WILSON ST (__3ZBOWK),1,0,0,371986.7146,5033899.092,-75.6411719,45.44179446,2870
-75.60910114,45.42241234,2456,BORTOLOTTI CRES btwn BRADSHAW CRES & BRADSHAW CRES (__3ZA8L8),1,0,0,374519.4906,5031772.476,-75.60910114,45.42241234,2871
-75.4570856,45.50668809,2457,BOSQUE CRES btwn MEADOW LANE RD & MEADOW LANE RD (__3ZA5CT),1,0,0,386294.296,5041281.01,-75.4570856,45.50668809,2872
-75.48790105,45.47027975,2458,BOTTRIELL WAY btwn MARSALA CRES & CANTEVAL TER (__3ZA6W9),1,0,0,383937.325,5037204.147,-75.48790105,45.47027975,2873
-75.42299207,45.30654254,2459,BOUNDARY RD btwn BURTON RD & COOPER HILL RD (__3ZA1ON),1,0,0,389256.1497,5019074.324,-75.42299207,45.30654254,2874
-75.45153541,45.36056298,2460,BOUNDARY RD btwn EIGHTH LINE RD & HWY417 IC96 RAMP61 (__3ZA3YB),1,0,0,386939.7207,5025047.936,-75.45153541,45.36056298,2875
-75.43814858,45.33546161,2461,BOUNDARY RD btwn ENTREPRENEUR CRES & MITCH OWENS RD (__3ZAZ0T),1,0,0,388025.2627,5022272.234,-75.43814858,45.33546161,2876
-75.43584655,45.33126593,2462,BOUNDARY RD btwn MITCH OWENS RD & DEVINE RD (__3ZA3X6),1,0,0,388211.8492,5021808.362,-75.43584655,45.33126593,2877
-75.4414962,45.34178013,2463,BOUNDARY RD btwn NINTH LINE RD & INDCUM RD (__3ZA3XU),1,0,0,387753.657,5022970.939,-75.4414962,45.34178013,2878
-75.62504179,45.40403517,2464,BOURASSA ST btwn ST. LAURENT BLVD & GLADWIN CRES (__3ZA78C),1,0,0,373294.2299,5029716.554,-75.62504179,45.40403517,2879
-75.72681859,45.35031385,2465,BOWHILL AVE btwn OVERLAKE DR & HILLHURST PL (__3ZAAUK),2,0,0,365384.2006,5023665.01,-75.72681859,45.35031385,2880
-75.80421716,45.35642701,2466,BOYCE AVE btwn WALTER ST & CARLING AVE (__3ZABUD),1,0,0,359313.6116,5024289.04,-75.80421716,45.35642701,2881
-75.79953159,45.36837096,2467,BRADFORD ST btwn JAMIESON ST & MAUD ST (__3ZA5XD),1,0,0,359669.1729,5025619.525,-75.79953159,45.36837096,2882
-75.65958999,45.43811042,2468,BRADLEY AVE btwn MONTFORT ST & MONTREAL RD (__3ZA8UG),1,0,1,370550.1347,5033474.463,-75.65958999,45.43811042,2883
-75.61407589,45.3691714,2469,BRADLEY COLE PRIV btwn BLOHM DR & MOXLEY PRIV (__3ZA8M5),1,0,0,374195.3193,5025851.604,-75.61407589,45.3691714,2884
-75.85019071,45.28831112,2470,BRAMBLEWOOD CRES btwn STONEMEADOW DR & THUNDERBIRD CRES (__3ZA2VU),1,0,0,355772.6977,5016689.437,-75.85019071,45.28831112,2885
-75.85179678,45.29154687,2471,BRANDY CREEK CRES btwn PINE HILL DR & PINE HILL DR (__3ZA1I6),1,0,0,355643.8221,5017048,-75.85179678,45.29154687,2886
-75.7140829,45.3981766,2472,BREEZEHILL AVE   S btwn BEECH ST & HICKORY ST (__3ZA02P),1,0,0,366330.2025,5028993.556,-75.7140829,45.3981766,2887
-75.71486344,45.39945979,2473,BREEZEHILL AVE   S btwn NOLAN AVE & BEECH ST (__3ZA04H),1,0,0,366267.7019,5029135.558,-75.71486344,45.39945979,2888
-75.47973886,45.45127927,2474,BRIAN COBURN BLVD btwn AQUAVIEW DR & TENTH LINE RD (__5JY425),3,0,0,384602.3385,5035100.705,-75.47973886,45.45127927,2889
-75.62001275,45.45825782,2475,BRIARCLIFFE DR btwn BLAIR RD & BURROWS RD (__3ZA7T6),1,0,0,373621.981,5035746.551,-75.62001275,45.45825782,2890
-75.48970204,45.479469,2476,BRIARFIELD CRES btwn DEANCOURT CRES & DEANCOURT CRES (__3ZA18K),1,0,0,383783.6644,5038223.574,-75.48970204,45.479469,2891
-75.67651492,45.23371063,2477,BRIDGE ST btwn KITOMAN CRES & RIVER RD (__3ZA38D),1,0,0,369458.2101,5010746.404,-75.67651492,45.23371063,2892
-75.85492364,45.28042573,2478,BRIDGESTONE DR btwn MILNER DOWNS CRES & MILNER DOWNS CRES (__3ZA1Z1),1,0,0,355408.4455,5015810.182,-75.85492364,45.28042573,2893
-75.84635672,45.28493277,2479,BRIDLE PARK DR btwn FLINTRIDGE CRES & STONEHAVEN DR (__4LVKHA),1,0,0,356076.4893,5016316.445,-75.84635672,45.28493277,2894
-75.64244748,45.35008512,2480,BRIDLE PATH DR btwn CAROUSEL CRES & ALBION RD (__3ZAZGX),1,0,0,371995.5361,5023706.528,-75.64244748,45.35008512,2895
-75.64935798,45.34851793,2481,BRIDLE PATH DR btwn EQUUS WAY & HUNTER'S POINT CRES (__3ZA9W5),1,0,0,371455.8873,5023526.627,-75.64935798,45.34851793,2896
-75.64442745,45.34911001,2482,BRIDLE PATH DR btwn TRAPPER'S RD & CAROUSEL CRES (__3ZA9BD),1,0,0,371841.5421,5023596.516,-75.64442745,45.34911001,2897
-75.76844629,45.33367691,2483,BRIDLEGATE PL btwn JACK AARON DR & JACK AARON DR (__3ZAZF7),1,0,0,362139.1716,5021785.721,-75.76844629,45.33367691,2898
-75.91021006,45.25158807,2484,BRIGADE AVE btwn CHERRY DR & SUNNYSIDE DR (__3ZACNU),1,0,0,351094.4725,5012572.361,-75.91021006,45.25158807,2899
-75.67527437,45.39699887,2485,BRIGHTON AVE btwn BRISTOL AVE & RIDEAU RIVER DR (__3ZAZBZ),1,0,0,369369.898,5028893.085,-75.67527437,45.39699887,2900
-75.67775709,45.39596311,2486,BRIGHTON AVE btwn RIVERDALE AVE & BRISTOL AVE (__3ZA9KK),1,0,0,369176.6961,5028775.994,-75.67775709,45.39596311,2901
-75.86530605,45.27609068,2487,BRIGITTA ST btwn ROMINA ST & OPUS ST (__6OD787),1,0,0,354597.7021,5015321.981,-75.86530605,45.27609068,2902
-75.79341534,45.36077885,2488,BRITANNIA RD btwn SKUCE PRIV & CARLING AVE (__3ZABWX),1,0,0,360155.6751,5024780.018,-75.79341534,45.36077885,2903
-75.64534221,45.44603084,2489,BRITTANY DR btwn BANGS ST & TRURO ST (__3ZA8DJ),2,0,0,371655.4643,5034366.4,-75.64534221,45.44603084,2904
-75.64741046,45.44608224,2490,BRITTANY DR btwn COLEFORD PL & BANGS ST (__3ZA8DQ),1,0,0,371493.6153,5034370.395,-75.64741046,45.44608224,2905
-75.64884696,45.44596136,2491,BRITTANY DR btwn ST. LAURENT BLVD & COLEFORD PL (__3ZA8DK),1,1,0,371381.3875,5034355.772,-75.64884696,45.44596136,2906
-75.76015038,45.38716728,2492,BROADVIEW AVE btwn BYRON AVE & KENWOOD AVE (__3ZA083),1,0,0,362734.7855,5027735.916,-75.76015038,45.38716728,2907
-75.75418677,45.37679324,2493,BROADVIEW AVE btwn CARLING AVE & KERR AVE (__3ZA0EL),1,0,0,363212.4551,5026587.379,-75.75418677,45.37679324,2908
-75.753605,45.37591167,2494,BROADVIEW AVE btwn KERR AVE & NADOLNY SACHS PRIV (__4IHR2H),1,0,0,363258.9275,5026489.835,-75.753605,45.37591167,2909
-75.47659428,45.458345,2495,BROCKSTONE CRES btwn AQUAVIEW DR & AQUAVIEW DR (__4V3I00),2,0,0,384838.3033,5035889.041,-75.47659428,45.458345,2910
-75.68955164,45.38437062,2496,BRONSON AVE btwn BREWER WAY & RIVERSIDE DR RAMPS 34B & 42A-3 (__3ZA3BR),4,0,0,368266.2271,5027478.373,-75.68955164,45.38437062,2911
-75.69577895,45.39253192,2497,BRONSON AVE btwn BRONSON AVE NB ON RAMP 42 & BRONSON AVE SB ON RAMP 43 (__3ZA3NZ),2,0,0,367769.5041,5028380.432,-75.69577895,45.39253192,2912
-75.68509064,45.37911099,2498,BRONSON AVE btwn BRONSON AVE RAMP 34 & AIRPORT PKWY/BRONSON AVE RAMP 2 (__3ZA3AA),1,0,0,368621.486,5026897.409,-75.68509064,45.37911099,2913
-75.69457931,45.39086222,2499,BRONSON AVE btwn BRONSON AVE SB ON RAMP 43 & SUNNYSIDE AVE/UNIVERSITY  (__3ZA3NU),4,0,0,367865.2911,5028195.82,-75.69457931,45.39086222,2914
-75.69944878,45.40063059,2500,BRONSON AVE btwn CARLING AVE & FIRST AVE (__3ZA3OQ),1,0,0,367473.2071,5029277.558,-75.69944878,45.40063059,2915
-75.67361247,45.38593384,2216,BANK ST btwn BILLINGS TRANSIT & OHIO ST (__3ZA3NMB),3,0,0,369512.639,5027664.783,-75.67361247,45.38593384,2916
-75.58496238,45.30536649,2217,BANK ST btwn BLAIS RD & RIDEAU RD (__3ZA29L),3,0,0,376556.3557,5018786.657,-75.58496238,45.30536649,2917
-75.44965114,45.1508999,2218,BANK ST btwn BOYD RD & KENNEDY RD (__3ZA27D),1,0,0,387390.7361,5001750.941,-75.44965114,45.1508999,2918
-75.64971343,45.35460442,2219,BANK ST btwn CAHILL DR & TURN LANE (1) (__3ZA3HV),9,0,1,371420.8931,5024202.709,-75.64971343,45.35460442,2919
-75.68046698,45.391103,2220,BANK ST btwn CAMERON AVE & CHESLEY ST (__3ZA3NV),2,0,0,368970.028,5028233.734,-75.68046698,45.391103,2920
-75.69181298,45.40903263,2221,BANK ST btwn CATHERINE ST & CHAMBERLAIN AVE N/ISABELLA ST (__3ZA3PO),3,2,0,368061.6157,5030217.24,-75.69181298,45.40903263,2921
-75.66786798,45.37919493,2222,BANK ST btwn CECIL AVE & HERON RD (__3ZA3AC),8,1,0,369970.22,5026920.536,-75.66786798,45.37919493,2922
-75.52390268,45.24433082,2223,BANK ST btwn CENOTE RD & STONE SCHOOL RD (__3ZAZBJ),2,0,0,381426.6985,5012060.192,-75.52390268,45.24433082,2923
-75.69113037,45.4078393,2224,BANK ST btwn CHAMBERLAIN AVE & ROSEBERY AVE (__3ZA3PI),1,0,0,368116.381,5030085.163,-75.69113037,45.4078393,2924
-75.69129652,45.40812941,2225,BANK ST btwn CHAMBERLAIN AVE S & PRETORIA AVE (__3ZA3PL),1,0,0,368103.051,5030117.272,-75.69129652,45.40812941,2925
-75.67962201,45.39044201,2226,BANK ST btwn CHESLEY ST & RIVERDALE AVE (__3ZA3BV),2,0,0,369036.9385,5028160.953,-75.67962201,45.39044201,2926
-75.68675891,45.40014499,2227,BANK ST btwn CLAREY AVE & HOLMWOOD AVE (__3ZA3OP),2,0,0,368467.211,5029233.556,-75.68675891,45.40014499,2927
-75.68979678,45.40550616,2228,BANK ST btwn CLEMOW AVE & GLEBE AVE (__3ZA3O0),1,0,0,368223.3821,5029826.936,-75.68979678,45.40550616,2928
-75.60192744,45.33461061,2229,BANK ST btwn CONROY RD & ORVILLE KEMP ST (__3ZA28C),1,0,0,375189.7506,5022021.498,-75.60192744,45.33461061,2929
-75.6304637,45.35053466,2230,BANK ST btwn COUNCILLOR'S WAY & ST. BERNARD ST (__3ZA29K),2,0,0,372934.0124,5023766.553,-75.6304637,45.35053466,2930
-75.46598767,45.16861206,2231,BANK ST btwn DALMENY RD & POPHAM ST (__3ZA27B),1,0,0,386080.9776,5003702.615,-75.46598767,45.16861206,2931
-75.68360133,45.39455678,2232,BANK ST btwn EUCLID AVE & SUNNYSIDE AVE (__3ZA3N6),2,0,0,368720.7129,5028615.052,-75.68360133,45.39455678,2932
-75.66842635,45.38033918,2233,BANK ST btwn EVANS AVE & EVANS BLVD (__3ZAZRS),1,0,0,369925.1769,5027047.243,-75.66842635,45.38033918,2933
-75.66827104,45.38000775,2234,BANK ST btwn EVANS BLVD & CECIL AVE (__3ZA3BH),1,0,0,369937.72,5027010.537,-75.66827104,45.38000775,2934
-75.68742593,45.40131812,2235,BANK ST btwn FIFTH AVE & REGENT ST (__3ZA3OU),1,0,0,368413.6746,5029363.398,-75.68742593,45.40131812,2935
-75.59184541,45.31718593,2236,BANK ST btwn FINDLAY CREEK DR & BLAIS RD (__3ZA29M),3,0,0,376001.7935,5020094.006,-75.59184541,45.31718593,2936
-75.68897028,45.40405264,2237,BANK ST btwn FIRST AVE & SECOND AVE (__3ZA3O4),1,0,0,368289.7096,5029666.061,-75.68897028,45.40405264,2937
-75.69402166,45.41264614,2238,BANK ST btwn FLORENCE ST & FRANK ST (__3ZA3QU),1,0,0,367884.7066,5030617.069,-75.69402166,45.41264614,2938
-75.68779957,45.40198668,2239,BANK ST btwn FOURTH AVE & FIFTH AVE (__3ZA3OW),1,0,0,368383.6741,5029437.398,-75.68779957,45.40198668,2939
-75.66138395,45.36717983,2240,BANK ST btwn FOXBAR AVE & ST. PAUL AVE (__3ZA4TS),1,0,0,370491.94,5025590.595,-75.66138395,45.36717983,2940
-75.69341636,45.4118187,2241,BANK ST btwn GLADSTONE AVE & MCLEOD ST (__3ZA3PF),2,0,1,367933.006,5030525.592,-75.69341636,45.4118187,2941
-75.69831441,45.41761662,2242,BANK ST btwn GLOUCESTER ST & NEPEAN ST (__3ZA343),1,0,0,367543.2041,5031166.075,-75.69831441,45.41761662,2942
-75.68173972,45.39212731,2243,BANK ST btwn GROVE AVE & OSSINGTON AVE (__3ZA3NY),4,0,0,368869.214,5028346.549,-75.68173972,45.39212731,2943
-75.66738425,45.37822404,2244,BANK ST btwn HERON RD & ANOKA ST (__3ZA360),4,0,0,370009.2206,5026813.036,-75.66738425,45.37822404,2944
-75.68277739,45.39323707,2245,BANK ST btwn HOPEWELL AVE & GLEN AVE (__3ZA3N3),1,0,0,368786.7129,5028469.05,-75.68277739,45.39323707,2945
-75.65577335,45.35884104,2246,BANK ST btwn JOHNSTON RD & SOUTHKEYS SC (__3ZA37TA),5,0,0,370941.1556,5024668.519,-75.65577335,45.35884104,2946
-75.60271158,45.33570447,2247,BANK ST btwn KEMP DR & CONROY RD (__3ZA28D),1,0,0,375126.9365,5022142.371,-75.60271158,45.33570447,2947
-75.44418294,45.14659645,2248,BANK ST btwn KENNEDY RD & BELMEADE RD (__3ZBPHO),2,0,0,387826.9576,5001278.33,-75.44418294,45.14659645,2948
-75.62578268,45.34784509,2249,BANK ST btwn KINGSDALE AVE & QUEENSDALE AVE (__3ZA29H),1,0,0,373304.0465,5023471.639,-75.62578268,45.34784509,2949
-75.59957442,45.33052464,2250,BANK ST btwn LEITRIM RD & ARENA PL (__3ZA29O),3,0,0,375379.2521,5021569.495,-75.59957442,45.33052464,2950
-75.69726526,45.41636294,2251,BANK ST btwn LISGAR ST & COOPER ST (__3ZA34T),1,0,0,367626.7049,5031027.573,-75.69726526,45.41636294,2951
-75.60591359,45.33759389,2252,BANK ST btwn LYNCH ST & CONROY RD (__3ZA28F),2,0,0,374873.6414,5022349.545,-75.60591359,45.33759389,2952
-75.56575178,45.27185634,2253,BANK ST btwn MASON ST & MEADOW DR (__3ZA28O),2,0,0,378105.9862,5015080.086,-75.56575178,45.27185634,2953
-75.69302718,45.41115972,2254,BANK ST btwn MCLEOD ST & FLORA ST (__3ZA3P6),1,0,0,367964.2025,5030452.666,-75.69302718,45.41115972,2954
-75.56059157,45.26518104,2255,BANK ST btwn MEADOW DR & PARKWAY RD (__3ZA28N),2,0,0,378519.5234,5014342.992,-75.56059157,45.26518104,2955
-75.69780552,45.41701014,2256,BANK ST btwn NEPEAN ST & LISGAR ST (__3ZA34Y),2,0,0,367583.7045,5031099.074,-75.69780552,45.41701014,2956
-75.6622149,45.36829464,2257,BANK ST btwn NOTTING HILL AVE & VANCOUVER AVE (__3ZA4TU),1,0,0,370425.5595,5025713.804,-75.6622149,45.36829464,2957
-75.67226349,45.384356,2258,BANK ST btwn OHIO ST & BELANGER AVE (__3ZA3BQ),3,0,0,369620.0784,5027490.527,-75.67226349,45.384356,2958
-75.60072672,45.3325537,2259,BANK ST btwn ORVILLE KEMP ST & LEITRIM RD (__3ZA28B),3,0,0,375286.4127,5021793.97,-75.60072672,45.3325537,2959
-75.6811339,45.39162803,2260,BANK ST btwn OSSINGTON AVE & CAMERON AVE (__3ZA3NX),1,0,0,368917.214,5028291.548,-75.6811339,45.39162803,2960
-75.61238417,45.33958329,2261,BANK ST btwn PARK LANE & LYNCH ST (__3ZBPHM),2,0,0,374364.0767,5022565.013,-75.61238417,45.33958329,2961
-75.55485615,45.26282352,2262,BANK ST btwn PARKWAY RD & MEADOW DR (__3ZA28M),2,0,0,378972.6769,5014086.27,-75.55485615,45.26282352,2962
-75.46247693,45.16172507,2263,BANK ST btwn POPHAM ST & LAWRENCE ST (__3ZA27A),2,0,0,386366.7759,5002940.845,-75.46247693,45.16172507,2963
-75.62307861,45.34533543,2264,BANK ST btwn QUEENSDALE AVE & LESTER RD (__3ZA2LF),6,0,0,373518.9751,5023195.051,-75.62307861,45.34533543,2964
-75.66981621,45.38167728,2265,BANK ST btwn RANDALL AVE & 73 N OF EVANS BLVD (__3ZA3BJA),4,0,1,369814.7949,5027194.819,-75.66981621,45.38167728,2965
-75.57557492,45.28905659,2266,BANK ST btwn RIDEAU RD & TURN LANE (__3ZBPH9),16,0,0,377313.2965,5016982.599,-75.57557492,45.28905659,2966
-75.66634883,45.3762079,2267,BANK ST btwn RIDGEMONT AVE & PORTLAND AVE (__3ZA36Z),3,0,0,370092.6334,5026589.825,-75.66634883,45.3762079,2967
-75.67818457,45.38942629,2268,BANK ST btwn RIVERDALE AVE & RIVERSIDE DR (__3ZA3BU),1,0,0,369150.6449,5028049.227,-75.67818457,45.38942629,2968
-75.67511979,45.38714338,2269,BANK ST btwn RIVERSIDE DR & BILLINGS TRANSIT (__3ZA3NMA),8,3,1,369393.2267,5027797.986,-75.67511979,45.38714338,2969
-75.67673594,45.38842438,2270,BANK ST btwn RIVERSIDE DR & RIVERSIDE DR (__3ZA3NQ),6,1,0,369265.2159,5027939.045,-75.67673594,45.38842438,2970
-75.5381768,45.2539336,2271,BANK ST btwn SALE BARN RD & GREY'S CREEK RD (__3ZA28J),3,0,0,380293.4132,5013113.847,-75.5381768,45.2539336,2971
-75.68857772,45.40336596,2272,BANK ST btwn SECOND AVE & THIRD AVE (__3ZA3O2),4,0,0,368321.2101,5029590.06,-75.68857772,45.40336596,2972
-75.63598321,45.35273961,2273,BANK ST btwn SIEVERIGHT AVE & ATHANS AVE (__3ZAYF2),4,0,0,372498.8935,5024006.929,-75.63598321,45.35273961,2973
-75.69611505,45.41503204,2274,BANK ST btwn SOMERSET ST W & MACLAREN ST (__3ZA3RM),1,0,0,367718.2055,5030880.572,-75.69611505,45.41503204,2974
-75.65262166,45.35661046,2275,BANK ST btwn SOUTHKEYS SC & CAHILL DR/DAZE ST (__3ZA37TB),3,0,0,371190.684,5024423.233,-75.65262166,45.35661046,2975
-75.70108623,45.42084857,2276,BANK ST btwn SPARKS ST & QUEEN ST (__3ZBPJ1),1,0,0,367322.703,5031523.079,-75.70108623,45.42084857,2976
-75.47335128,45.18333533,2277,BANK ST btwn SPRINGHILL RD & DALMENY RD (__3ZA27C),3,0,0,385481.348,5005331.341,-75.47335128,45.18333533,2977
-75.66097652,45.36663282,2278,BANK ST btwn ST. PAUL AVE & KITCHENER AVE (__3ZA4TR),6,0,0,370524.4896,5025530.14,-75.66097652,45.36663282,2978
-75.68321483,45.39390161,2279,BANK ST btwn SUNNYSIDE AVE & HOPEWELL AVE (__3ZA3N4),2,0,0,368751.7129,5028542.55,-75.68321483,45.39390161,2979
-75.66259285,45.36886195,2280,BANK ST btwn SURREY AVE & NOTTING HILL AVE (__3ZA4TV),1,1,0,370395.2985,5025776.539,-75.66259285,45.36886195,2980
-75.68707027,45.40070062,2281,BANK ST btwn THORNTON AVE & CLAREY AVE (__3ZA3OR),2,1,0,368442.211,5029295.057,-75.68707027,45.40070062,2981
-75.64772747,45.35383057,2282,BANK ST btwn TURN LANE & HUNT CLUB RD (1) (__3ZA3HJ),2,0,0,371577.4053,5024118.358,-75.64772747,45.35383057,2982
-75.49564215,45.22730488,2283,BANK ST btwn TURN LANE & SNAKE ISLAND RD (__3ZA276),1,0,0,383668.7871,5010195.413,-75.49564215,45.22730488,2983
-75.48616045,45.2087551,2284,BANK ST btwn TURN LANE & SPRINGHILL RD (__3ZA2LG),3,0,0,384439.2448,5008143.381,-75.48616045,45.2087551,2984
-75.6618025,45.36773836,2285,BANK ST btwn VANCOUVER AVE & FOXBAR AVE (__3ZA4TT),7,0,0,370458.508,5025652.322,-75.6618025,45.36773836,2985
-75.66302263,45.36978737,2286,BANK ST btwn WALKLEY RD & SURREY AVE (__3ZA4TW),6,0,0,370360.564,5025879.029,-75.66302263,45.36978737,2986
-75.69429197,45.412954,2287,BANK ST btwn WAVERLEY ST & FLORENCE ST (__3ZBOE3),1,1,0,367863.206,5030651.07,-75.69429197,45.412954,2987
-75.59468668,45.32209287,2288,BANK ST btwn WHITE ALDER AVE & FINDLAY CREEK DR (__49P5F2),1,0,0,375772.9035,5020636.792,-75.59468668,45.32209287,2988
-75.66668918,45.37686467,2289,BANK ST btwn WILDWOOD AVE & RIDGEMONT AVE (__3ZA364),1,0,0,370065.2211,5026662.535,-75.66668918,45.37686467,2989
-75.64530229,45.35381309,2290,BANK ST NB btwn 80 S OF HUNT CLUB RD & 112 N OF ALBION RD (__3ZA3HIB),2,0,0,371767.4436,5024118.43,-75.64530229,45.35381309,2990
-75.64526994,45.35368117,2291,BANK ST SB btwn 80 S OF HUNT CLUB RD & 112 N OF ALBION RD (__3ZA3HHB),1,0,0,371770.1343,5024103.796,-75.64526994,45.35368117,2991
-75.64649015,45.35359862,2292,BANK ST SB btwn HUNT CLUB RD & 80 S OF HUNT CLUB RD/TOWNGATE PLAZA SC (__3ZA3HHA),1,0,0,371674.6248,5024093.609,-75.64649015,45.35359862,2992
-75.7369127,45.20974642,2293,BANKFIELD RD btwn BROPHY DR & HWY416 IC57 RAMP52 (__3ZAZEL),1,0,0,364741.0906,5008036.762,-75.7369127,45.20974642,2993
-75.70497488,45.22247654,2294,BANKFIELD RD btwn FIRST LINE RD & LOCKMASTER CRES (__3ZA2XX),2,0,0,367235.897,5009475.606,-75.70497488,45.22247654,2994
-75.72117347,45.21602887,2295,BANKFIELD RD btwn KILREEN LANE & PRINCE OF WALES DR (__3ZA4KO),2,0,0,365970.6835,5008746.705,-75.72117347,45.21602887,2995
-75.65740435,45.35051648,2296,BANKVIEW PL btwn PATTERMEAD CRES & END (__3ZA9CU),1,0,0,370823.0547,5023742.092,-75.65740435,45.35051648,2996
-75.78862087,45.33236698,2297,BANNER RD btwn JEREMIAH PL & KEPPLER CRES (__3ZAB42),1,0,1,360559.1746,5021625.99,-75.78862087,45.33236698,2997
-75.78443688,45.33214237,2298,BANNER RD btwn PARKMOUNT CRES & PARKMOUNT CRES (__3ZAB4V),2,0,0,360887.3445,5021603.934,-75.78443688,45.33214237,2998
-75.61731781,45.40624138,2299,BANTREE ST btwn OLD INNES RD & EDINBURGH PL (__3ZA78D),5,0,0,373896.1943,5029968.33,-75.61731781,45.40624138,2999
-75.79094582,45.33698547,2300,BARNES CRES btwn HARRISON ST & HARRISON ST (__3ZAAF0),1,0,0,360372.4227,5022137.623,-75.79094582,45.33698547,3000
-75.75056998,45.28396645,3401,HENFIELD AVE btwn FOXFIELD DR & SCOVA CRES (__3ZBOI6),1,0,0,363591.686,5016274.445,-75.75056998,45.28396645,3001
-75.53229991,45.46331665,3402,HENRI LAUZON ST btwn GREENRIDGE ST & BRYARTON ST (__5IBY9O),1,0,0,380475.043,5036387.579,-75.53229991,45.46331665,3002
-75.90339718,45.30708064,3403,HEPBURN CRT btwn ROBARTS CRES & END (__3ZA4CI),1,0,0,351583.6099,5018742.964,-75.90339718,45.30708064,3003
-75.72461352,45.27635003,3404,HERITAGE GLEN DR btwn IRISH ROSE CRES & WATTS ST (__3ZAZ2L),1,0,0,365636.0703,5015447.317,-75.72461352,45.27635003,3004
-75.91587448,45.31074373,3405,HERLIHEY WAY btwn CAMPEAU DR & END (__5ZYNNE),1,0,0,350602.2316,5019142.864,-75.91587448,45.31074373,3005
-75.65903409,45.37915979,3406,HERON RD btwn ALTA VISTA DR & FINN CRT (__5RFC5O),2,0,0,370662.1059,5026923.822,-75.65903409,45.37915979,3006
